sample_code,Treg_cluster
TCGA-EB-A44P,0
TCGA-6D-AA2E,0
TCGA-29-1770,1
TCGA-KK-A7B0,0
TCGA-CR-7402,0
TCGA-A6-6653,1
TCGA-EM-A3O3,0
TCGA-HT-A615,1
TCGA-DX-AB30,1
TCGA-BH-A0B5,0
TCGA-94-A4VJ,0
TCGA-RC-A6M3,1
TCGA-HU-A4H8,0
TCGA-BP-4326,0
TCGA-36-1576,0
TCGA-E3-A3E5,1
TCGA-CM-5349,1
TCGA-2J-AAB6,1
TCGA-DU-7301,1
TCGA-AR-A0TR,0
TCGA-L6-A4EU,0
TCGA-49-AARO,0
TCGA-P4-A5EA,0
TCGA-DU-6410,1
TCGA-2W-A8YY,0
TCGA-CN-A63T,0
TCGA-06-2570,1
TCGA-21-A5DI,0
TCGA-P5-A5EW,1
TCGA-FR-A726,1
TCGA-13-1511,1
TCGA-39-5024,0
TCGA-2G-AAGX,1
TCGA-PQ-A6FI,0
TCGA-EA-A411,0
TCGA-AC-A2B8,0
TCGA-DD-A4NL,1
TCGA-06-2569,1
TCGA-KM-8439,1
TCGA-25-1316,0
TCGA-C5-A1MN,1
TCGA-KC-A4BR,1
TCGA-H6-8124,1
TCGA-EE-A3AE,0
TCGA-5P-A9K3,1
TCGA-D9-A3Z3,0
TCGA-CV-5979,1
TCGA-DX-A1KZ,1
TCGA-BP-4787,0
TCGA-YL-A9WL,1
TCGA-55-6981,0
TCGA-V1-A9O5,0
TCGA-55-7903,0
TCGA-VT-A80G,1
TCGA-HZ-A8P0,0
TCGA-HC-8266,0
TCGA-BA-A4IH,0
TCGA-BJ-A0Z5,1
TCGA-DM-A28A,1
TCGA-13-2060,0
TCGA-55-6975,0
TCGA-49-AAR9,1
TCGA-DX-AATS,1
TCGA-EL-A3CV,0
TCGA-DV-5576,1
TCGA-09-1668,0
TCGA-49-4488,0
TCGA-63-A5ML,0
TCGA-TS-A7P8,0
TCGA-ZL-A9V6,0
TCGA-22-5477,0
TCGA-DD-AACU,1
TCGA-78-7537,0
TCGA-BL-A5ZZ,0
TCGA-EL-A3T2,1
TCGA-98-A53H,0
TCGA-A7-A26G,0
TCGA-E2-A1LG,0
TCGA-N6-A4VD,1
TCGA-57-1586,1
TCGA-E7-A5KE,1
TCGA-B8-4143,0
TCGA-MP-A4TI,0
TCGA-CV-7243,1
TCGA-DX-AB2V,1
TCGA-FY-A3BL,1
TCGA-80-5611,0
TCGA-55-6972,1
TCGA-XK-AAIW,0
TCGA-FD-A3SQ,0
TCGA-CG-4465,0
TCGA-04-1350,1
TCGA-63-A5MH,1
TCGA-DW-7837,0
TCGA-E1-A7YN,0
TCGA-D6-A6EP,1
TCGA-A7-A6VW,1
TCGA-CQ-A4CE,0
TCGA-29-1699,0
TCGA-EL-A3CU,0
TCGA-61-2109,1
TCGA-86-A4D0,0
TCGA-CJ-5684,0
TCGA-BJ-A3PU,1
TCGA-KH-A6WC,0
TCGA-60-2704,0
TCGA-EE-A3AA,0
TCGA-MQ-A4KX,0
TCGA-IB-AAUS,0
TCGA-OR-A5JJ,1
TCGA-KK-A8I9,1
TCGA-AH-6549,0
TCGA-YL-A9WH,1
TCGA-97-7941,0
TCGA-BD-A3ER,1
TCGA-EM-A22O,1
TCGA-CJ-5671,0
TCGA-AC-A3W7,0
TCGA-3U-A98J,0
TCGA-WB-A81A,1
TCGA-E2-A1LK,1
TCGA-EK-A2PK,0
TCGA-91-6840,0
TCGA-DD-AAVY,1
TCGA-55-6971,0
TCGA-09-2051,0
TCGA-NF-A4X2,1
TCGA-V1-A9ZI,1
TCGA-EI-6507,0
TCGA-66-2763,0
TCGA-HC-7819,1
TCGA-B0-4844,0
TCGA-F4-6805,0
TCGA-EJ-7330,1
TCGA-CE-A482,1
TCGA-VS-A952,1
TCGA-EK-A2IP,0
TCGA-HQ-A2OF,1
TCGA-XV-A9VZ,1
TCGA-CV-7407,0
TCGA-A6-6649,0
TCGA-KM-8441,1
TCGA-DK-A1AG,1
TCGA-BH-A0HB,0
TCGA-D7-6528,0
TCGA-SC-AA5Z,0
TCGA-C8-A3M7,0
TCGA-KO-8409,1
TCGA-X6-A8C2,1
TCGA-AR-A1AK,0
TCGA-R6-A6Y2,0
TCGA-X4-A8KQ,1
TCGA-52-7811,0
TCGA-69-7978,0
TCGA-50-5930,0
TCGA-P6-A5OG,0
TCGA-WB-A815,1
TCGA-D8-A1Y3,0
TCGA-CQ-7063,0
TCGA-EK-A2PG,0
TCGA-QQ-A5V9,0
TCGA-F4-6704,0
TCGA-06-2559,1
TCGA-CZ-5984,1
TCGA-A8-A07C,0
TCGA-W4-A7U3,0
TCGA-55-6968,0
TCGA-S9-A6WN,1
TCGA-93-8067,0
TCGA-06-0139,0
TCGA-E3-A3E1,1
TCGA-G6-A8L7,0
TCGA-AG-3592,0
TCGA-D3-A8GK,1
TCGA-FU-A3YQ,0
TCGA-AX-A3G7,1
TCGA-BA-A4IG,0
TCGA-29-1766,0
TCGA-J4-A67R,0
TCGA-BH-A1F6,1
TCGA-D8-A73W,1
TCGA-CW-5581,1
TCGA-DB-A64L,1
TCGA-B0-4848,0
TCGA-AH-6547,0
TCGA-E9-A245,1
TCGA-J4-A83J,0
TCGA-A7-A0DB,1
TCGA-P5-A72X,1
TCGA-CR-7377,0
TCGA-34-2596,0
TCGA-B6-A0X0,1
TCGA-DK-A3IT,0
TCGA-3P-A9WA,1
TCGA-22-5481,0
TCGA-A4-8515,1
TCGA-BQ-5887,0
TCGA-EM-A2OV,1
TCGA-M9-A5M8,0
TCGA-25-2400,1
TCGA-LK-A4O7,1
TCGA-24-1842,0
TCGA-BT-A20R,1
TCGA-EI-6508,0
TCGA-KC-A7FA,1
TCGA-FP-A8CX,0
TCGA-EM-A1YC,1
TCGA-04-1364,1
TCGA-2J-AAB1,0
TCGA-YL-A8SJ,1
TCGA-FY-A2QD,1
TCGA-EJ-A6RA,1
TCGA-EJ-5530,1
TCGA-AB-2849,0
TCGA-XF-AAMR,1
TCGA-PG-A914,1
TCGA-FL-A1YG,1
TCGA-WS-AB45,0
TCGA-EA-A43B,0
TCGA-AB-2891,0
TCGA-BA-5556,0
TCGA-P4-A5E6,0
TCGA-WY-A858,1
TCGA-VM-A8CB,1
TCGA-GN-A4U9,0
TCGA-EB-A3XD,0
TCGA-2Z-A9JS,1
TCGA-85-A5B5,0
TCGA-CV-A6JE,0
TCGA-IB-7897,0
TCGA-Z4-A8JB,1
TCGA-AR-A1AX,0
TCGA-SI-A71P,0
TCGA-QR-A6ZZ,1
TCGA-IG-A3YC,0
TCGA-A8-A06Q,1
TCGA-IE-A4EK,1
TCGA-CZ-4863,0
TCGA-2G-AAFH,0
TCGA-E9-A1R0,0
TCGA-GM-A2DK,0
TCGA-TS-A8AV,0
TCGA-DS-A1OB,0
TCGA-55-8619,0
TCGA-BH-A1F2,1
TCGA-VS-A959,0
TCGA-HQ-A5NE,1
TCGA-22-1011,0
TCGA-EK-A2R7,0
TCGA-ZC-AAAH,0
TCGA-B6-A0RO,1
TCGA-CW-5585,1
TCGA-55-6983,0
TCGA-W2-A7H5,1
TCGA-CQ-6220,0
TCGA-CN-4729,0
TCGA-BH-A0DZ,0
TCGA-E9-A1N5,0
TCGA-AD-6548,0
TCGA-23-2084,1
TCGA-CG-5730,0
TCGA-CN-5355,0
TCGA-24-1556,0
TCGA-OR-A5LJ,1
TCGA-MH-A857,1
TCGA-EE-A29H,0
TCGA-AN-A0XP,1
TCGA-ZH-A8Y2,1
TCGA-61-1724,1
TCGA-EW-A6S9,1
TCGA-ZF-AA52,1
TCGA-E7-A541,0
TCGA-QR-A6GZ,1
TCGA-ED-A66X,1
TCGA-43-7658,0
TCGA-2G-AAGS,1
TCGA-13-0766,1
TCGA-QT-A5XO,1
TCGA-H7-A6C4,0
TCGA-DC-6682,1
TCGA-CQ-6218,0
TCGA-FK-A3SD,1
TCGA-EB-A42Y,1
TCGA-E8-A436,0
TCGA-EJ-8470,0
TCGA-FU-A2QG,0
TCGA-E8-A2JQ,0
TCGA-DX-A6Z2,0
TCGA-AB-2932,1
TCGA-BB-A5HZ,1
TCGA-UY-A8OB,1
TCGA-D8-A143,0
TCGA-BF-A5EQ,0
TCGA-HU-A4H4,0
TCGA-CN-4737,0
TCGA-OR-A5JM,1
TCGA-BR-6709,0
TCGA-BR-8058,0
TCGA-06-5856,1
TCGA-EM-A3O6,1
TCGA-EM-A3AJ,0
TCGA-5U-AB0E,0
TCGA-AA-3509,0
TCGA-KS-A41I,0
TCGA-JW-A5VJ,0
TCGA-XF-AAN5,0
TCGA-G9-6333,1
TCGA-A5-A1OH,1
TCGA-AB-2858,0
TCGA-HT-7608,1
TCGA-EB-A6L9,0
TCGA-E7-A97P,0
TCGA-PE-A5DE,0
TCGA-A4-8630,1
TCGA-BH-A0WA,0
TCGA-EL-A3ZO,0
TCGA-V1-A9Z7,0
TCGA-BJ-A28Z,0
TCGA-D5-6926,1
TCGA-C5-A7UH,0
TCGA-2V-A95S,0
TCGA-WB-A81I,1
TCGA-44-A479,0
TCGA-59-2355,0
TCGA-55-8087,0
TCGA-CE-A481,0
TCGA-BH-AB28,0
TCGA-A8-A09N,0
TCGA-DD-A39X,1
TCGA-NA-A4QW,1
TCGA-86-6562,0
TCGA-05-4425,0
TCGA-E2-A15A,0
TCGA-D3-A2JN,0
TCGA-RW-A67Y,1
TCGA-GC-A3RD,1
TCGA-EM-A3O8,1
TCGA-EJ-5526,0
TCGA-NK-A5D1,1
TCGA-CS-4938,1
TCGA-PK-A5HB,1
TCGA-DJ-A3UR,1
TCGA-E9-A2JT,0
TCGA-BG-A0MK,1
TCGA-3B-A9HP,0
TCGA-MP-A4SW,0
TCGA-5P-A9KH,1
TCGA-BH-A0HQ,1
TCGA-E2-A3DX,0
TCGA-HZ-8317,1
TCGA-BH-A1FM,0
TCGA-DX-A3LT,0
TCGA-A4-7915,0
TCGA-BP-4798,0
TCGA-06-5414,1
TCGA-90-A59Q,0
TCGA-13-1506,1
TCGA-E7-A7XN,0
TCGA-CR-6491,0
TCGA-AZ-6598,0
TCGA-DX-A6B9,1
TCGA-IF-A4AJ,0
TCGA-K1-A3PO,1
TCGA-CJ-4888,0
TCGA-HC-7748,0
TCGA-E2-A1L6,1
TCGA-DX-A8BH,0
TCGA-22-5489,0
TCGA-YA-A8S7,0
TCGA-B6-A0I2,0
TCGA-CV-5443,0
TCGA-OR-A5JF,1
TCGA-DU-8166,1
TCGA-06-0678,1
TCGA-BR-6453,0
TCGA-KC-A7FE,1
TCGA-AB-2901,1
TCGA-HC-8258,1
TCGA-HT-8018,1
TCGA-13-0920,1
TCGA-EE-A29S,0
TCGA-CQ-6229,0
TCGA-MH-A561,0
TCGA-HE-A5NH,1
TCGA-AB-2845,0
TCGA-CR-6484,0
TCGA-DU-7292,1
TCGA-SX-A7SN,0
TCGA-XE-AAOF,0
TCGA-CN-6018,0
TCGA-AZ-4616,0
TCGA-D8-A73X,1
TCGA-GV-A3JX,0
TCGA-50-6592,0
TCGA-BJ-A28V,1
TCGA-A8-A084,1
TCGA-MX-A663,0
TCGA-S9-A6TU,1
TCGA-A6-5659,0
TCGA-29-1702,1
TCGA-B0-4818,0
TCGA-AR-A24M,1
TCGA-BP-4774,0
TCGA-NC-A5HP,1
TCGA-EJ-A8FU,0
TCGA-S2-AA1A,0
TCGA-RW-A68B,1
TCGA-KO-8405,0
TCGA-55-8511,0
TCGA-06-5418,1
TCGA-FY-A3TY,0
TCGA-FG-6691,1
TCGA-BH-A0HU,0
TCGA-DU-5849,1
TCGA-BR-6454,0
TCGA-DD-A1EE,1
TCGA-77-A5GH,0
TCGA-EB-A3XC,1
TCGA-KK-A8IF,1
TCGA-X7-A8D6,0
TCGA-4Z-AA83,1
TCGA-18-5592,0
TCGA-34-8454,0
TCGA-3E-AAAZ,0
TCGA-BP-4163,0
TCGA-CV-6951,1
TCGA-AR-A252,0
TCGA-CJ-4920,0
TCGA-XU-A932,0
TCGA-05-4434,0
TCGA-EL-A3H8,1
TCGA-E8-A414,0
TCGA-ZF-AA5N,1
TCGA-BR-6457,0
TCGA-AA-A02K,1
TCGA-63-7021,0
TCGA-23-1114,1
TCGA-85-7698,0
TCGA-23-1109,1
TCGA-DU-6406,1
TCGA-SO-A8JP,0
TCGA-IB-AAUT,0
TCGA-B0-4821,0
TCGA-FR-A8YC,0
TCGA-AR-A24L,1
TCGA-D3-A5GR,0
TCGA-D7-8576,0
TCGA-24-1436,1
TCGA-YL-A9WK,0
TCGA-H4-A2HQ,1
TCGA-EJ-AB20,0
TCGA-HU-8243,0
TCGA-G2-A2EF,0
TCGA-96-A4JK,0
TCGA-HC-7736,0
TCGA-DX-A8BK,0
TCGA-55-8092,0
TCGA-CR-7383,0
TCGA-AK-3427,1
TCGA-WE-A8ZR,0
TCGA-4V-A9QS,0
TCGA-DJ-A3VF,0
TCGA-66-2794,0
TCGA-36-1581,0
TCGA-29-1776,1
TCGA-CZ-5467,1
TCGA-EL-A4KI,1
TCGA-DD-A11A,0
TCGA-RW-A68F,1
TCGA-D3-A3ML,1
TCGA-D5-6898,0
TCGA-YT-A95H,0
TCGA-EB-A44N,0
TCGA-J9-A8CK,1
TCGA-13-0727,1
TCGA-AB-2935,0
TCGA-LL-A5YN,0
TCGA-56-7222,1
TCGA-B6-A0WY,0
TCGA-L9-A50W,0
TCGA-EW-A423,0
TCGA-16-0846,1
TCGA-A6-2685,0
TCGA-FE-A23A,0
TCGA-BP-4756,0
TCGA-22-5482,1
TCGA-55-7281,0
TCGA-24-1923,1
TCGA-A3-3324,0
TCGA-66-2800,0
TCGA-44-7661,0
TCGA-MH-A55W,0
TCGA-DX-A7EM,0
TCGA-CN-6013,0
TCGA-A8-A096,0
TCGA-CE-A485,0
TCGA-VQ-A8P3,0
TCGA-VR-A8EW,1
TCGA-LN-A9FO,0
TCGA-DU-6399,1
TCGA-EB-A24D,0
TCGA-C8-A12X,1
TCGA-XU-A936,0
TCGA-KN-8432,1
TCGA-V1-A8WN,1
TCGA-44-2656,0
TCGA-D3-A2JB,0
TCGA-SG-A6Z7,1
TCGA-E9-A5UO,1
TCGA-DJ-A3VJ,0
TCGA-37-3792,0
TCGA-BR-6852,0
TCGA-F2-A8YN,1
TCGA-BH-A18U,0
TCGA-D3-A3MO,1
TCGA-EM-A4FR,1
TCGA-BH-A0C0,0
TCGA-09-1659,1
TCGA-DC-6681,0
TCGA-A8-A09I,0
TCGA-VQ-A8PX,0
TCGA-F2-A7TX,0
TCGA-KV-A74V,0
TCGA-GN-A4U4,0
TCGA-E2-A15F,1
TCGA-S9-A7IQ,1
TCGA-66-2795,0
TCGA-SQ-A6I6,1
TCGA-B0-5110,0
TCGA-KS-A41J,0
TCGA-55-6979,0
TCGA-FL-A1YN,1
TCGA-UY-A9PF,0
TCGA-A5-A2K4,0
TCGA-BP-4986,0
TCGA-AJ-A2QM,1
TCGA-AJ-A3BD,0
TCGA-60-2712,0
TCGA-4V-A9QW,0
TCGA-77-6842,0
TCGA-CV-7423,1
TCGA-D8-A27L,0
TCGA-05-4426,0
TCGA-BR-7957,0
TCGA-05-4390,0
TCGA-90-7767,0
TCGA-KD-A5QU,1
TCGA-KO-8413,0
TCGA-X8-AAAR,0
TCGA-64-5815,0
TCGA-69-7761,0
TCGA-XJ-A9DQ,1
TCGA-AB-2921,0
TCGA-VQ-A94R,0
TCGA-24-1546,1
TCGA-HD-7831,1
TCGA-C8-A12O,0
TCGA-5K-AAAP,0
TCGA-BQ-5883,1
TCGA-ND-A4WF,1
TCGA-33-4532,1
TCGA-13-1505,0
TCGA-XE-AAO4,0
TCGA-S7-A7WM,1
TCGA-DX-A7EI,0
TCGA-85-A511,0
TCGA-XM-A8RI,0
TCGA-BA-4074,1
TCGA-EJ-A7NJ,0
TCGA-60-2710,0
TCGA-QQ-A8VB,1
TCGA-BP-4347,0
TCGA-F7-8489,0
TCGA-VQ-AA64,0
TCGA-DM-A280,1
TCGA-D8-A1XG,1
TCGA-AA-3713,0
TCGA-FS-A4F2,1
TCGA-55-8301,0
TCGA-4V-A9QX,0
TCGA-06-0174,1
TCGA-S9-A6WI,1
TCGA-AB-2924,0
TCGA-DD-AACC,0
TCGA-DQ-7593,0
TCGA-UZ-A9Q1,1
TCGA-C8-A8HQ,0
TCGA-DB-A64S,1
TCGA-WB-A81Q,1
TCGA-D3-A8GM,0
TCGA-DA-A1I5,0
TCGA-CV-5434,0
TCGA-44-A4SU,0
TCGA-VS-A9UR,1
TCGA-E2-A15M,0
TCGA-A8-A083,1
TCGA-CQ-6223,0
TCGA-DA-A95Z,1
TCGA-CW-6090,0
TCGA-FG-6692,1
TCGA-39-5019,0
TCGA-EV-5903,0
TCGA-DZ-6131,1
TCGA-EI-6884,0
TCGA-D7-6818,0
TCGA-OR-A5K9,1
TCGA-D7-A4YY,0
TCGA-MH-A854,0
TCGA-R8-A6YH,1
TCGA-E2-A15I,1
TCGA-FY-A3R6,0
TCGA-G9-A9S4,1
TCGA-VP-A87B,1
TCGA-ER-A2NC,1
TCGA-06-5417,1
TCGA-25-1625,0
TCGA-ZM-AA0F,0
TCGA-75-7025,0
TCGA-69-7765,0
TCGA-EE-A2A0,0
TCGA-DD-A1EF,0
TCGA-OR-A5LM,1
TCGA-VD-A8KD,0
TCGA-CV-6938,0
TCGA-WB-A81E,1
TCGA-26-5134,1
TCGA-OR-A5KZ,1
TCGA-AC-A3TN,1
TCGA-DD-A73A,0
TCGA-56-8629,0
TCGA-AB-2874,1
TCGA-A3-A8OW,0
TCGA-DJ-A2PN,1
TCGA-V4-A9F5,1
TCGA-B0-4822,0
TCGA-QR-A70V,1
TCGA-BP-4334,1
TCGA-HC-A6AQ,1
TCGA-05-4433,0
TCGA-EB-A5UL,0
TCGA-SA-A6C2,1
TCGA-EL-A3GU,1
TCGA-B8-4619,0
TCGA-DS-A3LQ,0
TCGA-91-6829,0
TCGA-XF-A9SU,0
TCGA-55-8508,0
TCGA-BC-A10S,0
TCGA-DK-A3WY,0
TCGA-AB-2939,0
TCGA-CJ-4642,1
TCGA-B6-A0IC,1
TCGA-IQ-A61E,0
TCGA-H6-A45N,0
TCGA-F2-A44G,0
TCGA-G9-7523,0
TCGA-56-A5DR,0
TCGA-QH-A65S,1
TCGA-V4-A9EM,1
TCGA-XF-A9SL,0
TCGA-5N-A9KM,1
TCGA-24-1431,1
TCGA-ER-A196,1
TCGA-D5-6920,0
TCGA-QK-A6VB,1
TCGA-TK-A8OK,1
TCGA-2Y-A9H7,1
TCGA-EJ-7325,1
TCGA-A8-A092,1
TCGA-CQ-7067,0
TCGA-D8-A1XS,0
TCGA-AA-3502,0
TCGA-HC-8257,0
TCGA-O9-A75Z,0
TCGA-L5-A4OJ,0
TCGA-DK-AA6T,0
TCGA-HU-A4HB,0
TCGA-EE-A2MT,1
TCGA-FC-A4JI,1
TCGA-WK-A8XO,0
TCGA-50-5044,0
TCGA-BH-A18Q,0
TCGA-A7-A13E,1
TCGA-EB-A5KH,1
TCGA-RW-A685,0
TCGA-AO-A12B,1
TCGA-BR-A4CS,1
TCGA-FF-8042,0
TCGA-CG-5723,0
TCGA-A8-A09E,1
TCGA-76-4925,1
TCGA-ZJ-AAXU,0
TCGA-05-4384,0
TCGA-EW-A1P3,1
TCGA-E5-A4TZ,1
TCGA-2H-A9GL,0
TCGA-25-1328,1
TCGA-E2-A1LS,1
TCGA-DJ-A3UM,1
TCGA-FD-A43N,0
TCGA-38-4626,0
TCGA-50-6593,0
TCGA-O1-A52J,0
TCGA-TM-A84H,1
TCGA-DI-A1BU,0
TCGA-CR-6472,0
TCGA-VS-A9UY,0
TCGA-B0-4718,0
TCGA-N8-A4PP,0
TCGA-OD-A75X,1
TCGA-AA-A01X,1
TCGA-BP-4330,0
TCGA-05-4422,0
TCGA-B0-5692,0
TCGA-DB-A64V,1
TCGA-EE-A17Z,1
TCGA-BH-A0C3,0
TCGA-EL-A3GQ,1
TCGA-AO-A12F,1
TCGA-MQ-A4LI,1
TCGA-DX-A3U9,1
TCGA-DD-A114,0
TCGA-CK-5913,0
TCGA-X7-A8D9,0
TCGA-28-2510,1
TCGA-EW-A1P6,1
TCGA-S9-A7R8,1
TCGA-GM-A2DF,0
TCGA-E2-A14X,0
TCGA-KP-A3W4,0
TCGA-BJ-A45E,0
TCGA-HI-7169,1
TCGA-CH-5753,0
TCGA-BR-8080,0
TCGA-AR-A2LN,0
TCGA-AB-2846,0
TCGA-AJ-A3BG,1
TCGA-5N-A9KI,1
TCGA-29-1783,0
TCGA-13-1501,1
TCGA-A8-A09Q,0
TCGA-AC-A2FF,0
TCGA-ZJ-AAXA,1
TCGA-4X-A9FC,0
TCGA-4N-A93T,1
TCGA-W5-AA30,0
TCGA-FY-A3R9,1
TCGA-BH-A18J,1
TCGA-2K-A9WE,0
TCGA-61-1917,0
TCGA-H2-A421,0
TCGA-YZ-A980,1
TCGA-AK-3460,0
TCGA-KN-8423,1
TCGA-D3-A1Q8,0
TCGA-DJ-A3UZ,0
TCGA-L5-A4OF,0
TCGA-EK-A2RO,1
TCGA-VQ-A927,0
TCGA-77-6845,1
TCGA-C8-A12W,0
TCGA-A2-A0YJ,1
TCGA-CN-4723,0
TCGA-VM-A8C9,1
TCGA-BP-5169,0
TCGA-WD-A7RX,0
TCGA-DD-AACO,1
TCGA-D3-A8GE,0
TCGA-G3-A3CI,0
TCGA-DU-7019,1
TCGA-IB-7893,1
TCGA-S9-A7R4,1
TCGA-ED-A4XI,0
TCGA-S9-A7J3,1
TCGA-MY-A913,0
TCGA-A3-A8OX,0
TCGA-24-1549,0
TCGA-HC-7740,0
TCGA-DD-A3A4,0
TCGA-BT-A20Q,1
TCGA-D5-5539,1
TCGA-ND-A4WA,1
TCGA-J7-8537,0
TCGA-VQ-AA6K,0
TCGA-10-0938,1
TCGA-30-1718,0
TCGA-D8-A1XD,1
TCGA-KK-A7B2,0
TCGA-TM-A84L,1
TCGA-24-2280,0
TCGA-DJ-A4UW,0
TCGA-C8-A1HN,1
TCGA-EX-A1H5,0
TCGA-66-2734,0
TCGA-A2-A259,0
TCGA-ZN-A9VW,0
TCGA-IQ-A61J,0
TCGA-BP-4160,0
TCGA-AZ-6603,0
TCGA-EL-A4KH,1
TCGA-E1-A7YH,1
TCGA-A4-7997,1
TCGA-QG-A5YV,1
TCGA-DQ-5625,0
TCGA-06-5413,1
TCGA-CV-A45X,1
TCGA-KL-8329,0
TCGA-ET-A2MZ,1
TCGA-CZ-5458,0
TCGA-CM-6166,1
TCGA-2H-A9GG,0
TCGA-77-A5FZ,0
TCGA-DD-A1EB,1
TCGA-5V-A9RR,0
TCGA-AQ-A1H2,1
TCGA-L5-A4OQ,0
TCGA-AR-A24O,0
TCGA-L5-A43C,0
TCGA-G4-6321,0
TCGA-UF-A71D,0
TCGA-06-0646,1
TCGA-24-1418,0
TCGA-BA-A6DG,0
TCGA-BC-A110,1
TCGA-ET-A40T,0
TCGA-3N-A9WB,1
TCGA-P5-A5EV,1
TCGA-SH-A7BC,0
TCGA-DJ-A4V0,0
TCGA-BF-A3DJ,0
TCGA-D5-6539,0
TCGA-J8-A3O0,1
TCGA-85-8352,1
TCGA-DD-AADB,0
TCGA-DJ-A3UV,0
TCGA-ZM-AA0E,0
TCGA-QM-A5NM,1
TCGA-EK-A2RK,0
TCGA-86-8672,0
TCGA-VQ-A923,0
TCGA-CR-7388,0
TCGA-ET-A3DS,1
TCGA-A8-A0AD,1
TCGA-EB-A299,0
TCGA-A7-A3J1,0
TCGA-A2-A0EQ,0
TCGA-BR-8373,0
TCGA-BP-5004,0
TCGA-S6-A8JW,0
TCGA-DD-AADC,1
TCGA-DU-A7TD,1
TCGA-91-8499,0
TCGA-VD-A8KG,1
TCGA-DD-A3A8,1
TCGA-JY-A6FG,1
TCGA-91-6836,0
TCGA-EM-A22P,0
TCGA-CM-5344,1
TCGA-38-7271,0
TCGA-N5-A4RF,1
TCGA-A6-2674,0
TCGA-AJ-A3BH,0
TCGA-O2-A52Q,0
TCGA-LD-A7W6,0
TCGA-2Y-A9H1,0
TCGA-ER-A19Q,0
TCGA-C5-A1BL,0
TCGA-BJ-A45J,1
TCGA-G9-6498,0
TCGA-HZ-A8P1,1
TCGA-BR-8483,1
TCGA-L5-A43H,0
TCGA-CD-8529,0
TCGA-Q1-A73S,1
TCGA-D5-6536,1
TCGA-DX-A6YV,1
TCGA-ET-A3BV,0
TCGA-30-1866,0
TCGA-MM-A563,0
TCGA-VD-A8K8,0
TCGA-DQ-5630,0
TCGA-D3-A1QB,0
TCGA-HC-A9TH,0
TCGA-M7-A723,0
TCGA-CE-A27D,0
TCGA-A6-6140,0
TCGA-BH-A1FR,0
TCGA-UF-A7JV,0
TCGA-BP-5177,0
TCGA-EL-A4JW,1
TCGA-B8-4621,0
TCGA-44-6148,0
TCGA-GN-A8LK,1
TCGA-73-4658,0
TCGA-A8-A08B,0
TCGA-HW-A5KL,1
TCGA-A6-A566,0
TCGA-A6-6141,0
TCGA-XE-AAO3,0
TCGA-77-A5G7,1
TCGA-BF-A3DN,1
TCGA-N9-A4Q7,0
TCGA-ZC-AAA7,0
TCGA-D8-A1XK,0
TCGA-A7-A4SA,0
TCGA-3C-AAAU,1
TCGA-86-8076,0
TCGA-BR-4280,0
TCGA-EY-A210,0
TCGA-24-1844,1
TCGA-66-2786,0
TCGA-BH-A0BT,0
TCGA-VR-AA7I,0
TCGA-DD-AAVP,1
TCGA-BR-8362,0
TCGA-HT-7687,1
TCGA-77-8144,1
TCGA-BR-A4J8,0
TCGA-BA-6872,0
TCGA-G7-7501,1
TCGA-55-6987,0
TCGA-CQ-5325,0
TCGA-DJ-A13S,1
TCGA-FD-A3SP,0
TCGA-NJ-A4YP,0
TCGA-61-1910,1
TCGA-77-A5G3,0
TCGA-B0-5077,0
TCGA-AR-A1AJ,0
TCGA-R6-A6XQ,1
TCGA-AB-2822,0
TCGA-MT-A67A,0
TCGA-3U-A98G,0
TCGA-CH-5754,0
TCGA-BJ-A2NA,1
TCGA-24-1846,0
TCGA-PK-A5H8,1
TCGA-BJ-A0ZG,1
TCGA-WY-A85A,1
TCGA-EE-A2GS,0
TCGA-CD-A4MG,0
TCGA-AB-2912,0
TCGA-ZB-A96G,0
TCGA-KO-8417,1
TCGA-BR-8296,0
TCGA-G3-A7M5,1
TCGA-AR-A2LR,1
TCGA-YZ-A983,1
TCGA-DA-A1HW,0
TCGA-56-7730,1
TCGA-E9-A5UP,1
TCGA-AC-A8OS,0
TCGA-BT-A20U,0
TCGA-55-8096,0
TCGA-QR-A70U,1
TCGA-22-4599,0
TCGA-R6-A6Y0,0
TCGA-KK-A7AZ,1
TCGA-D5-5541,0
TCGA-AB-2878,0
TCGA-18-3412,0
TCGA-BQ-5878,1
TCGA-EM-A1CU,1
TCGA-EI-6506,0
TCGA-AM-5821,0
TCGA-20-0987,0
TCGA-IR-A3L7,1
TCGA-D6-A6EQ,0
TCGA-12-3650,1
TCGA-AN-A0G0,1
TCGA-RW-A689,1
TCGA-HZ-8638,0
TCGA-XF-AAMH,1
TCGA-PN-A8MA,0
TCGA-75-5122,0
TCGA-D6-6515,0
TCGA-AB-2861,0
TCGA-85-8584,0
TCGA-WB-A818,1
TCGA-LN-A5U6,0
TCGA-LP-A7HU,0
TCGA-50-5931,1
TCGA-DS-A7WF,1
TCGA-EL-A3ZQ,0
TCGA-13-0804,1
TCGA-DB-5281,1
TCGA-ER-A1A1,0
TCGA-E1-A7YK,1
TCGA-2G-AAM2,0
TCGA-20-1687,1
TCGA-CV-6945,1
TCGA-DK-A2I2,0
TCGA-KQ-A41O,1
TCGA-AN-A03X,1
TCGA-AD-6901,0
TCGA-44-2655,0
TCGA-CM-6161,0
